BEGIN,entropy,type_of_words,word
89523.0,,function,La
98343.0,12.273460388183594,content,camicia
123480.0,3.691340208053589,function,dell'
133623.0,8.273003578186035,content,uomo
145971.0,6.945778846740723,content,contento
227115.0,3.0920002460479736,function,Un
235053.0,8.48563289642334,content,Re
256662.0,8.975092887878418,content,aveva
268128.0,8.438410758972168,function,un
276507.0,8.987763404846191,content,figlio
287973.0,6.184275150299072,content,unico
325458.0,4.125837802886963,function,e
326781.0,8.775741577148438,function,gli
332514.0,6.078457355499268,content,voleva
348390.0,8.569619178771973,function,bene
360297.0,6.533026218414307,function,come
371763.0,7.160003662109375,function,alla
380142.0,7.97723388671875,content,luce
393813.0,5.350369930267334,function,dei
402633.0,7.286646842956543,function,suoi
412776.0,4.887659072875977,content,occhi
446292.0,7.328568935394287,function,Ma
450702.0,7.160231590270996,function,questo
466137.0,7.0987958908081055,content,Principe
486423.0,6.5297627449035645,function,era
492156.0,7.694846153259277,function,sempre
508473.0,3.886486053466797,content,scontento
571095.0,5.0970072746276855,content,Passava
590499.0,6.887110710144043,content,giornate
605052.0,6.779240608215332,content,intere
622378.0,4.796844959259033,content,affacciato
642537.0,4.286313056945801,function,al
649152.0,5.487176418304443,content,balcone
676053.0,9.052459716796877,function,a
678258.0,8.820103645324707,content,guardare
699867.0,5.383162498474121,function,lontano
757461.0,8.567146301269531,function,Ma
762202.0,7.381540298461914,function,cosa
774396.0,7.293026924133301,function,ti
780570.0,6.17589807510376,content,manca
800856.0,5.844346523284912,function,gli
807030.0,3.122135877609253,content,chiedeva
825552.0,6.291326999664307,function,il
830844.0,4.239715576171875,content,Re
846812.0,7.588030815124512,function,Che
852453.0,3.902409315109253,function,cos'
865683.0,3.8511404991149902,content,hai
906255.0,4.671121120452881,function,Non
912870.0,6.701846599578857,function,lo
918603.0,4.356307506561279,content,so
929187.0,6.427400588989258,content,padre
941094.0,2.780984878540039,function,mio
962262.0,5.425111293792725,function,non
966231.0,4.061381340026856,function,lo
971082.0,2.574814319610596,content,so
979461.0,5.41373348236084,function,neanch'
997101.0,5.299619674682617,function,io
1036006.0,7.264890193939209,function,Sei
1047516.0,5.6162109375,content,innamorato
1097609.0,2.041876792907715,function,Se
1102941.0,6.239645957946777,content,vuoi
1113966.0,6.849839687347412,function,una
1119699.0,7.061756610870361,function,qualche
1136016.0,6.541942119598389,content,ragazza
1155861.0,6.472872734069824,content,dimmelo
1181439.0,7.878966331481934,function,e
1189818.0,7.064615726470947,function,te
