BEGIN,entropy,type_of_words,word
89964.0,0.5,function,Una
105840.0,8.471993446350098,content,goccia
193599.0,8.112983703613281,function,Una
203742.0,5.18747091293335,content,goccia
217413.0,3.1447482109069824,function,d'
218736.0,0.6786746382713318,content,acqua
233289.0,4.256643295288086,content,sale
247842.0,5.860820770263672,function,i
251811.0,4.073877334594727,content,gradini
270774.0,4.814648151397705,function,della
281358.0,6.661609649658203,content,scala
322371.0,5.407673358917236,content,Disteso
347067.0,7.278006553649902,function,nel
354123.0,7.13627815246582,content,letto
366030.0,8.69010066986084,content,ascolto
389350.0,5.372340202331543,function,il
394254.0,7.942715644836426,function,suo
403956.0,5.979393005371094,content,cammino
464373.0,8.369475364685059,content,Tic
506559.0,5.038388729095459,content,tic
545958.0,4.320984363555908,function,si
554778.0,8.02906608581543,content,ode
564039.0,7.452342510223389,function,a
567161.0,5.548583984375,content,intermittenza
659295.0,7.953463077545166,function,Poi
665910.0,7.105040550231934,function,la
672084.0,8.481752395629883,content,goccia
685314.0,7.051844596862793,function,si
694575.0,8.331008911132812,content,ferma
725886.0,4.795398712158203,function,e
731178.0,6.676671028137207,function,magari
750582.0,7.564894676208496,function,per
758520.0,6.186715126037598,function,tutta
771750.0,1.699344515800476,function,la
776160.0,4.1448516845703125,content,rimanente
799974.0,5.414441585540772,content,notte
814527.0,7.118347644805908,function,non
820701.0,7.001249313354492,function,si
827757.0,8.364334106445312,content,fa
834372.0,4.153940677642822,function,più
844074.0,5.496590614318848,content,viva
883472.0,7.981672763824463,function,Tuttavia
904050.0,5.916123390197754,content,sale
977256.0,7.560056209564209,function,Non
983103.0,6.826326847076416,function,siamo
994455.0,7.6690354347229,function,stati
1009449.0,8.25345230102539,function,noi
1022405.0,6.86505651473999,function,a
1023561.0,4.873257637023926,content,segnalarla
1072953.0,7.612668991088867,function,Bensì
1087506.0,7.258817195892334,function,una
1095885.0,5.093540191650391,content,servetta
1151010.0,8.004493713378906,function,Se
1156743.0,7.884443283081055,function,ne
1160712.0,6.353062152862549,content,accorse
1178352.0,6.292338371276856,function,una
1184967.0,6.871252059936523,content,sera
1197315.0,6.368921279907227,function,quando
1210986.0,7.65037727355957,function,tutti
1225098.0,6.774122714996338,function,erano
1237887.0,7.612266540527344,function,già
,7.471431732177734,function,a
1245825.0,5.411608695983887,content,dormire
1304478.0,7.982209205627441,function,Dopo
1313739.0,5.906747341156006,function,un
1317267.0,3.330005884170532,function,po'
1326528.0,6.037059307098389,content,scese
1342845.0,5.561727523803711,function,dal
1351224.0,3.319483757019043,content,letto
1364013.0,4.094757556915283,function,e
1370628.0,7.778529167175293,content,corse
1392320.0,5.164265155792236,function,a
1393560.0,4.594308853149414,content,svegliare
1415610.0,5.356639385223389,function,la
1420902.0,3.5586555004119877,content,padrona
1481760.0,6.916855812072754,content,Signora
1522332.0,4.263164520263672,content,sussurrò
1573047.0,8.91240406036377,function,Cosa
1584072.0,5.733065605163574,content,succede
1632141.0,6.763840198516846,content,fece
1643166.0,8.103049278259277,function,la
1647576.0,3.0258629322052,content,padrona
1663452.0,4.664472579956055,content,riscuotendosi
1733130.0,5.182706832885742,function,C'
1737981.0,1.8619483709335327,content,è
1739304.0,6.1298909187316895,function,una
1745037.0,5.469278335571289,content,goccia
1763118.0,6.368936538696289,content,signora
1797075.0,7.961925506591797,content,vien
1805013.0,8.489105224609375,function,su
1813392.0,7.980752944946289,function,per
1819566.0,8.406417846679688,function,le
1825740.0,5.039300918579102,content,scale
1872927.0,8.397432327270508,function,Che
1876455.0,6.910114288330078,content,cosa
1917909.0,6.680078506469727,content,chiese
1930698.0,3.174882411956787,function,l'
1932903.0,6.479171752929688,function,altra
1945251.0,3.8585145473480233,content,sbalordita
2018016.0,5.707666397094727,function,Una
2028159.0,2.289883136749268,content,goccia
2043153.0,5.014352798461914,function,che
2047563.0,8.283303260803223,content,sale
2061675.0,5.946053504943848,function,i
2064762.0,1.4607244729995728,content,gradini
2102247.0,3.9704437255859375,content,ripeté
2120328.0,6.178257465362549,function,la
2124297.0,2.599888563156128,content,servetta
2162223.0,7.541878700256348,function,e
2168838.0,7.572914123535156,function,quasi
2189124.0,8.252500534057617,function,si
2192652.0,8.697279930114746,content,metteva
,5.624542236328125,function,a
2214261.0,4.018696308135986,content,piangere
2263212.0,6.423429489135742,function,sei
2272032.0,7.989529132843018,content,matta
2303784.0,5.12894344329834,content,imprecò
2321424.0,5.7412190437316895,function,la
2325834.0,6.616548538208008,content,signora
2373761.0,5.206258296966553,content,Torna
2386692.0,6.168692588806152,function,a
