word,semantic_dissimilarity
Le,
posate,0.5373513102531433
sposate,0.4436139762401581
C',0.5112383365631104
era,0.4221324324607849
una,0.4098976254463196
volta,0.3826856017112732
una,0.2864875793457031
forchetta,0.4415583610534668
molto,0.3919972777366638
lucida,0.3951573371887207
con,0.3246085047721863
i,0.3662777543067932
denti,0.4538383483886719
d',0.3649114668369293
argento,0.33655741810798645
Tutti,0.4164959192276001
la,0.3429015278816223
ammiravano,0.37627914547920227
e,0.31591731309890747
la,0.31972914934158325
volevano,0.39271557331085205
in,0.45736122131347656
sposa,0.3908248543739319
Arrivò,0.4713783860206604
il,0.3538402318954468
cavatappi,0.4708954095840454
e,0.3465885519981384
facendo,0.37070703506469727
un,0.35969072580337524
giro,0.37947189807891846
di,0.3988819122314453
danza,0.4183499813079834
girondina,0.3847622573375702
disse,0.3993948996067047
Bella,0.5162401795387268
forchetta,0.3880428075790405
lucente,0.3729373812675476
guardami,0.4296209514141083
un,0.4120175242424011
po',0.4980388879776001
io,0.41753220558166504
giro,0.38649559020996094
brillo,0.3813917636871338
tiro,0.32600194215774536
strappo,0.3429361581802368
e,0.2847973108291626
stappo,0.3746813237667084
Non,0.49895817041397095
sono,0.3357807397842407
un,0.3920001983642578
tipo,0.39176487922668457
bello,0.37374675273895264
e,0.3718836307525635
interessante,0.387898713350296
Sposami,0.45579734444618225
forchetta,0.42001235485076904
e,0.3281751275062561
stapperemo,0.413377046585083
insieme,0.3789582848548889
una,0.29311537742614746
bottiglia,0.38801681995391846
di,0.3533087968826294
spumante,0.43443259596824646
La,0.47458821535110474
forchetta,0.44038575887680054
rispose,0.4574752449989319
Bello,0.5134512186050415
mio,0.42994558811187744
tu,0.4202837347984314
stappi,0.4330587387084961
strappi,0.3776361644268036
ma,0.3873281478881836
non,0.36859339475631714
mi,0.38488060235977173
acchiappi,0.4308164119720459
E,0.48470306396484375
il,0.3959540128707886
cavatappi,0.4483382999897003
deluso,0.3981528878211975
se,0.3731089234352112
ne,0.4399533271789551
andò,0.3945392966270447
nel,0.32707130908966064
cassetto,0.4060400724411011
Ed,0.47719645500183105
ecco,0.4205116629600525
il,0.2805027365684509
coltello,0.41508015990257263
lama,0.45321887731552124
luccicante,0.45758765935897827
ed,0.4410693049430847
affilata,0.36408746242523193
che,0.27999699115753174
si,0.26884543895721436
fece,0.40038734674453735
avanti,0.38335689902305603
e,0.2995035648345947
mostrandosi,0.4173343777656555
di,0.38730669021606445
qua,0.46820002794265747
e,0.36613547801971436
di,0.3444020748138428
là,0.34820234775543213
disse,0.4075413942337036
Forchetta,0.5533899068832397
deliziosa,0.4139748215675354
guardami,0.40928977727890015
un,0.4098774194717407
po',0.45071178674697876
io,0.3937310576438904
taglio,0.35791242122650146
sego,0.37126490473747253
spello,0.33279886841773987
buco,0.2940613329410553
divido,0.3129437267780304
e,0.268077552318573
spartisco,0.37198591232299805
Se,0.41563308238983154
mi,0.38225895166397095
sposi,0.40309566259384155
sarò,0.4064129590988159
come,0.4382544159889221
una,0.41626596450805664
spada,0.4308028221130371
al,0.3932616114616394
tuo,0.4122149348258972
fianco,0.42182472348213196
E,0.564684271812439
la,0.42394763231277466
forchetta,0.4865679442882538
Bello,0.5520363450050354
mio,0.4178772270679474
tu,0.401888370513916
tagli,0.38425055146217346
tagli,0.3595070540904999
ma,0.3658038377761841
non,0.3375065326690674
mi,0.35378026962280273
pigli,0.4281264543533325
E,0.42289334535598755
il,0.34636110067367554
coltello,0.4115660786628723
se,0.4009813666343689
ne,0.4430413246154785
andò,0.41655099391937256
al,0.36838430166244507
suo,0.4119253158569336
posto,0.38406360149383545
