word,semantic_dissimilarity
Il,
re,0.7093410491943359
parrucchiere,0.4366324245929718
C',0.4750657081604004
era,0.4179615378379822
una,0.4028376340866089
volta,0.3401593565940857
un,0.2659004330635071
regno,0.37945765256881714
di,0.37942343950271606
foreste,0.3943546414375305
alberi,0.38608407974243164
belli,0.39952516555786133
che,0.30655455589294434
si,0.3349537253379822
stendevano,0.40650472044944763
dappertutto,0.4054805636405945
colorando,0.36461782455444336
la,0.3203268051147461
terra,0.3785507082939148
di,0.40104109048843384
verde,0.33218103647232056
profumando,0.39174211025238037
il,0.27727627754211426
cielo,0.37710434198379517
con,0.2944759130477905
le,0.25542235374450684
foglie,0.38807517290115356
spettinate,0.3847753405570984
In,0.3822983503341675
mezzo,0.5038282871246338
a,0.37679433822631836
quel,0.40620917081832886
regno,0.40462684631347656
forestale,0.47583794593811035
c',0.40139126777648926
era,0.3755185604095459
un,0.28269481658935547
castello,0.38461220264434814
e,0.2815755605697632
nel,0.33193451166152954
castello,0.3341172933578491
vivevano,0.35858941078186035
i,0.3068671226501465
Re,0.380427747964859
che,0.30756324529647827
sedevano,0.36455634236335754
su,0.32556796073913574
un,0.24704408645629883
trono,0.3585669994354248
di,0.37876981496810913
pietra,0.3871629238128662
messo,0.3276249170303345
sulla,0.2992973327636719
torre,0.3227449059486389
più,0.41542041301727295
alta,0.36491429805755615
e,0.3040214776992798
da,0.39684802293777466
lassù,0.36256280541419983
stavano,0.30563604831695557
a,0.3395668864250183
guardare,0.3702373504638672
gli,0.2712802290916443
alberi,0.36463314294815063
e,0.2898910641670227
non,0.30837374925613403
davano,0.4101245403289795
mai,0.41764307022094727
ordini,0.36671918630599976
se,0.5152506828308105
non,0.4839480519294739
questi,0.4324307143688202
Alberi,0.4560817778110504
muovete,0.39859244227409363
i,0.3014358878135681
rami,0.3700629770755768
Alberi,0.37227728962898254
respirate,0.3536178171634674
Alberi,0.32075467705726624
bevete,0.3167707324028015
la,0.29279595613479614
rugiada,0.36979779601097107
E,0.4228289723396301
gli,0.3330737352371216
alberi,0.3575062155723572
muovevano,0.3457649052143097
i,0.2649080753326416
rami,0.2993631660938263
respiravano,0.2810262441635132
e,0.24885410070419312
bevevano,0.264691025018692
la,0.19285035133361816
rugiada,0.33056479692459106
perché,0.35526609420776367
quelle,0.3584764003753662
erano,0.34827345609664917
cose,0.3509482145309448
che,0.3664092421531677
naturalmente,0.4025188684463501
si,0.36224794387817383
fanno,0.3969823718070984
Ma,0.4983512759208679
un,0.47772908210754395
giorno,0.46773630380630493
divenne,0.48375409841537476
Re,0.543670117855072
di,0.4535972476005554
quel,0.4706435203552246
castello,0.46401989459991455
Ricciolino,0.4749700129032135
un,0.3622593879699707
Re,0.4265875816345215
molto,0.3912479281425476
elegante,0.41356658935546875
e,0.38877570629119873
raffinato,0.33664360642433167
che,0.29182034730911255
appena,0.43344366550445557
si,0.36775916814804077
sedette,0.4618121385574341
sul,0.34754616022109985
trono,0.3683709502220154
in,0.347634494304657
cima,0.42658913135528564
alla,0.3176051378250122
torre,0.33536267280578613
disse,0.40757957100868225
Guarda,0.4442030191421509
come,0.410979688167572
sono,0.3690430521965027
