BEGIN,entropy,type_of_words,word
89082.0,8.002548217773438,content,Racconto
130536.0,7.9404754638671875,function,per
138033.0,6.440629005432129,content,bambini
156114.0,7.567809104919434,content,cattivi
203742.0,3.079392910003662,function,Questa
233289.0,8.292012214660645,function,è
237699.0,4.032994270324707,function,la
243873.0,8.147918701171875,content,storia
259308.0,4.680233001708984,function,di
264600.0,7.283123016357422,function,una
272538.0,7.77507209777832,content,famiglia
299880.0,6.183995723724365,function,che
309582.0,6.591300487518311,function,non
315756.0,5.745709419250488,content,aveva
334278.0,7.113087177276611,function,un
336483.0,6.659407138824463,content,soldo
371763.0,7.729506969451904,function,Erano
387198.0,8.722478866577148,function,delle
398664.0,6.314475059509277,content,brave
411012.0,7.935444831848144,content,persone
444969.0,6.190616607666016,content,stringevano
471429.0,6.124121189117432,function,i
474516.0,4.650659084320068,content,denti
490833.0,4.921756744384766,function,e
492156.0,7.773007392883301,content,andavano
508914.0,5.644624710083008,function,avanti
556542.0,7.399209976196289,function,I
571536.0,6.678922653198242,,due
579694.0,6.811437606811523,content,figli
597555.0,9.344704627990724,content,Mario
609462.0,1.7371580600738523,function,e
610785.0,3.8936479091644287,content,Luisina
640332.0,6.080562114715576,function,i
650475.0,5.685802459716797,content,giocattoli
671643.0,6.454680442810059,function,se
678699.0,6.000060558319092,function,li
683109.0,4.6411566734313965,content,costruivano
713538.0,4.439384460449219,function,da
718389.0,6.2468671798706055,content,soli
756315.0,7.285440444946289,function,Quando
779247.0,7.047004699707031,content,Natale
795123.0,6.036286354064941,function,si
802620.0,7.258913993835449,content,fece
812763.0,6.299736976623535,function,vicino
833931.0,7.782086372375488,function,la
838782.0,5.6586079597473145,content,mamma
851571.0,7.173959255218506,function,di
855981.0,4.901302337646484,content,Mario
869652.0,6.669363498687744,function,e
872298.0,3.537094116210937,content,Luisina
903168.0,5.404537677764893,content,parlò
916398.0,5.068451404571533,function,con
925659.0,5.807653903961182,function,suo
935802.0,3.727929353713989,content,marito
954765.0,6.209255218505859,content,Senti
1005921.0,5.940973281860352,content,Giovanni
1027089.0,8.387042999267578,function,i
1033704.0,6.316229343414307,content,bambini
1049139.0,3.9885663986206055,function,non
1057518.0,6.574407577514648,content,chiedono
1073394.0,5.946041107177734,function,mai
1081332.0,5.045475959777832,function,niente
1113084.0,6.802906036376953,function,però
1123227.0,6.106844902038574,function,la
1128078.0,4.340058326721191,content,vigilia
1147041.0,5.63272762298584,function,dobbiamo
1165563.0,7.975972175598144,content,fare
1175706.0,6.590805530548096,function,una
1183203.0,5.621933460235596,content,bella
1197315.0,5.20792293548584,content,cena
1208781.0,4.809319972991943,function,di
1214073.0,6.090306282043457,content,pesce
1248912.0,5.62196159362793,function,Quei
1268757.0,6.2853312492370605,,due
1273167.0,6.407627105712891,content,ragazzini
1297863.0,8.702398300170898,function,al
1303155.0,5.311871528625488,content,massimo
1323441.0,6.801462173461914,content,conoscono
1345491.0,6.288056373596191,function,il
1351224.0,7.751200199127197,content,tonno
1363131.0,4.521735668182373,function,in
1367982.0,5.551363468170166,content,scatola
1417815.0,7.065268516540527,function,Quindi
1434573.0,7.797693729400635,function,per
1442511.0,5.490096092224121,content,favore
1462356.0,7.462926864624023,content,vendi
1475145.0,5.617992877960205,function,questa
1532034.0,7.172760963439941,function,Gli
1539972.0,7.449052333831787,content,diede
1554084.0,5.530209541320801,function,una
1563345.0,5.078473567962647,content,collanina
1601712.0,5.662502288818359,function,con
1611855.0,4.654858112335205,function,una
1617147.0,3.9194183349609375,content,medaglietta
1644489.0,5.218707084655762,function,della
1655514.0,6.956721305847168,content,Madonna
1711962.0,6.8979105949401855,content,Giovanni
1730043.0,7.015155792236328,function,era
1735776.0,5.600196838378906,content,disperato
1780758.0,5.869541645050049,function,doveva
1794429.0,5.514663696289063,content,vendersi
1817802.0,5.1861419677734375,function,la
1821771.0,2.7586381435394287,content,collanina
1843821.0,4.857539176940918,function,di
