word,semantic_dissimilarity
L',0.7100379467010498
ombrellino,0.5236868858337402
asciutto,0.3872109055519104
C',0.4705187678337097
era,0.4185901880264282
una,0.434240460395813
volta,0.37919485569000244
in,0.324847936630249
un,0.29134035110473633
paese,0.37703627347946167
molto,0.38758385181427
asciutto,0.3245355784893036
un,0.2306869626045227
ombrellino,0.36848098039627075
azzurro,0.33650916814804077
Come,0.47208845615386963
era,0.3598101735115051
finito,0.4031309485435486
in,0.30300211906433105
quel,0.32403266429901123
paese,0.307009220123291
asciutto,0.3665875196456909
Chissà,0.3983701467514038
forse,0.4002932906150818
uno,0.34459084272384644
scherzo,0.3693455755710602
uno,0.322489857673645
sbaglio,0.34335699677467346
ma,0.32868140935897827
l',0.3389483094215393
ombrellino,0.44641175866127014
era,0.3019223213195801
là,0.3850245475769043
e,0.2884563207626343
restava,0.384103387594223
sempre,0.3615681529045105
chiuso,0.32495707273483276
perché,0.33069199323654175
in,0.34794318675994873
quel,0.3670124411582947
paese,0.3764885663986206
non,0.3049604296684265
pioveva,0.3662240207195282
quasi,0.39508092403411865
mai,0.34554457664489746
e,0.27196329832077026
se,0.3397042751312256
pioveva,0.30963802337646484
pioveva,0.2605367600917816
così,0.38187122344970703
poco,0.3210725784301758
che,0.3467535972595215
la,0.308569073677063
gente,0.346912145614624
si,0.3026253581047058
prendeva,0.3338814675807953
la,0.2773743271827698
pioggia,0.30980193614959717
in,0.4123985171318054
faccia,0.45868176221847534
contenta,0.4034358859062195
della,0.327944278717041
poca,0.346973717212677
frescura,0.3970005512237549
e,0.319705605506897
di,0.4447448253631592
aprire,0.40772533416748047
l',0.36716508865356445
ombrello,0.4541270136833191
nemmeno,0.40444886684417725
le,0.3927873373031616
veniva,0.4100798964500427
l',0.35264548659324646
idea,0.3860940933227539
Un,0.4707956314086914
giorno,0.4466136693954468
l',0.31052348017692566
ombrellino,0.4129260778427124
era,0.3604363799095154
lì,0.40895357728004456
chiuso,0.37599796056747437
accaldato,0.4736779034137726
e,0.333249568939209
triste,0.3276693820953369
quando,0.37383872270584106
gli,0.4407811164855957
si,0.38911569118499756
posò,0.41390740871429443
vicino,0.42675960063934326
un,0.3422882556915283
piccione,0.46861502528190613
viaggiatore,0.3913326561450958
Che,0.5336374044418335
fai,0.48882412910461426
ombrellino,0.4042356014251709
Sono,0.43275943398475647
triste,0.3797388970851898
Perché,0.4171631336212158
sei,0.3305685520172119
triste,0.320155531167984
Perché,0.3580479919910431
non,0.3476841449737549
mi,0.37980860471725464
piace,0.3856121301651001
stare,0.3740606904029846
qui,0.3649550676345825
troppo,0.37422871589660645
sole,0.42899784445762634
e,0.4327402114868164
l',0.3966766595840454
ombrellino,0.47339028120040894
spiegò,0.43315231800079346
al,0.3386102318763733
piccione,0.4465315639972687
viaggiatore,0.4473443627357483
tutti,0.4798469543457031
i,0.41851961612701416
suoi,0.3944264054298401
guai,0.3549060523509979
Se,0.47001776099205017
sei,0.40641140937805176
infelice,0.39004287123680115
perché,0.45152729749679565
non,0.4251585006713867
voli,0.42488813400268555
via,0.4161584675312042
disse,0.47208595275878906
il,0.351498544216156
piccione,0.45957937836647034
Ma,0.3919795751571655
come,0.34496355056762695
Io,0.35299068689346313
non,0.3099198341369629
so,0.38735806941986084
volare,0.3493029773235321
Forse,0.3967410624027252
non,0.3245674967765808
sai,0.35826534032821655
ma,0.33504873514175415
puoi,0.34262847900390625
Non,0.3492647707462311
capisco,0.3486443758010864
Ascolta,0.4001254141330719
ombrellino,0.4409368932247162
disse,0.44221556186676025
il,0.34016841650009155
piccione,0.40829238295555115
Sei,0.3661463260650635
capace,0.41749197244644165
di,0.3625834584236145
aprirti,0.42327800393104553
da,0.42805272340774536
solo,0.3780052661895752
Non,0.39941641688346863
ci,0.428533673286438
ho,0.35127419233322144
mai,0.43757522106170654
provato,0.4047248661518097
Provaci,0.3906870484352112
L',0.37234389781951904
ombrellino,0.47824251651763916
ci,0.35683614015579224
provò,0.3534763753414154
ma,0.33415400981903076
era,0.3390258550643921
davvero,0.35378366708755493
difficile,0.3384625315666199
perché,0.34470850229263306
lui,0.32725489139556885
era,0.3180321455001831
abituato,0.3768651485443115
ad,0.375264048576355
essere,0.3201388716697693
aperto,0.42452335357666016
dagli,0.40940576791763306
altri,0.36017733812332153
Però,0.37762928009033203
prova,0.4299893379211426
e,0.4896690249443054
riprova,0.41820111870765686
a,0.37136077880859375
colpi,0.44060754776000977
successivi,0.33923065662384033
riuscì,0.3519291281700134
ad,0.38291871547698975
aprirsi,0.4249626398086548
quasi,0.38683658838272095
completamente,0.38360902667045593
ma,0.33507847785949707
a,0.36808115243911743
fare,0.38712936639785767
il,0.3805285692214966
tric,0.5136618614196777
finale,0.3965032696723938
non,0.3443342447280884
riusciva,0.33405429124832153
Vedi,0.5124017000198364
Non,0.36587899923324585
so,0.38673681020736694
aprirmi,0.3890754282474518
tutto,0.34846749901771545
diceva,0.47772297263145447
l',0.37143978476524353
ombrellino,0.4437536299228668
triste,0.34296590089797974
Ascolta,0.4182857871055603
disse,0.4328800439834595
il,0.28535157442092896
piccione,0.39078807830810547
aspetta,0.436489999294281
che,0.46655863523483276
arrivi,0.42578285932540894
un,0.3446108102798462
colpo,0.4287618398666382
di,0.37522614002227783
vento,0.370924711227417
quando,0.34202778339385986
arriva,0.3002866804599762
mettiti,0.3682417869567871
con,0.4073561429977417
la,0.35614603757858276
punta,0.36083829402923584
nella,0.35442131757736206
direzione,0.41264796257019043
dove,0.40692609548568726
lui,0.36858314275741577
va,0.3576887249946594
e,0.3569033145904541
vedrai,0.4076087772846222
E,0.3821384906768799
il,0.27287977933883667
piccione,0.49559637904167175
se,0.3450809121131897
ne,0.44213491678237915
andò,0.3437103033065796
sparendo,0.3937441110610962
nel,0.3233857750892639
cielo,0.37877243757247925
azzurrissimo,0.40077266097068787
L',0.3626989722251892
ombrellino,0.42764580249786377
restò,0.34608280658721924
