word,semantic_dissimilarity
I,
tre,0.593906819820404
affamati,0.48404979705810547
C',0.41492968797683716
erano,0.32882583141326904
tre,0.34480124711990356
affamati,0.3453378677368164
uno,0.3472696542739868
col,0.4341251850128174
cappello,0.434919536113739
rosso,0.37850216031074524
uno,0.33053719997406006
col,0.3559762239456177
cappello,0.36062532663345337
giallo,0.37203890085220337
e,0.2992532253265381
uno,0.2680683732032776
col,0.29264938831329346
cappello,0.3149999976158142
azzurro,0.3831363320350647
Videro,0.45073041319847107
una,0.3408852815628052
bella,0.381899893283844
mela,0.42257487773895264
matura,0.43447959423065186
che,0.3402291536331177
pendeva,0.43475887179374695
dal,0.3507474660873413
ramo,0.3846103549003601
di,0.34177809953689575
un,0.3054192066192627
melo,0.3494667708873749
Che,0.524122953414917
bella,0.3608061671257019
mela,0.4152359664440155
disse,0.44137459993362427
cappello,0.4674426317214966
Rosso,0.3849605917930603
Dividiamola,0.45860591530799866
in,0.4843862056732178
tre,0.4445534348487854
parti,0.42899376153945923
uguali,0.41649192571640015
e,0.36503171920776367
mangiamocela,0.3919152021408081
disse,0.4377948045730591
Cappello,0.43515294790267944
Giallo,0.42503267526626587
Giusto,0.4373913109302521
disse,0.4136110544204712
Cappello,0.35531866550445557
Azzurro,0.39108550548553467
Ma,0.42043235898017883
come,0.460868775844574
faremo,0.4540562927722931
disse,0.3905559182167053
Cappello,0.3254666328430176
Giallo,0.39644140005111694
sedendo,0.4766937792301178
sotto,0.4254714250564575
il,0.3694436550140381
ramo,0.39727139472961426
Coltelli,0.4618084728717804
non,0.43754053115844727
ne,0.5242211222648621
abbiamo,0.41952091455459595
Già,0.4402458667755127
disse,0.47018617391586304
Cappello,0.42185696959495544
Rosso,0.386728972196579
sedendosi,0.46665796637535095
accanto,0.4520323872566223
a,0.40722841024398804
lui,0.3434198200702667
E,0.4236307740211487
spezzarla,0.4669966399669647
con,0.4879158139228821
le,0.43031299114227295
mani,0.42468714714050293
non,0.41745316982269287
possiamo,0.42694970965385437
perché,0.4033316373825073
le,0.32794851064682007
parti,0.40251463651657104
verrebbero,0.4666857123374939
di,0.3791690468788147
grandezza,0.384008526802063
diversa,0.3408169448375702
e,0.28558027744293213
allora,0.36895865201950073
uno,0.36848509311676025
mangerebbe,0.41711530089378357
più,0.3844378590583801
degli,0.43397635221481323
altri,0.388516902923584
Scusate,0.504339873790741
amici,0.47032350301742554
disse,0.47439008951187134
Cappello,0.43325403332710266
Azzurro,0.43475866317749023
Zitto,0.40912628173828125
tu,0.3999477028846741
dissero,0.4484582245349884
gli,0.38063448667526245
altri,0.44114112854003906
due,0.3689311742782593
Non,0.4587596356868744
vedi,0.4808664321899414
che,0.4114748239517212
stiamo,0.4186263084411621
ragionando,0.3901805877685547
E,0.37888991832733154
ripresero,0.42351752519607544
a,0.4465373158454895
discutere,0.40109241008758545
grattandosi,0.5363324284553528
la,0.41978931427001953
testa,0.4379633069038391
sotto,0.44640958309173584
il,0.3551735281944275
cappello,0.3950822651386261
E,0.47697120904922485
poi,0.42751795053482056
dovremo,0.45521533489227295
stare,0.44580549001693726
attenti,0.4107777774333954
a,0.3796820044517517
fare,0.38505375385284424
le,0.38308894634246826
parti,0.3866541087627411
disse,0.5221484899520874
Cappello,0.40096092224121094
Rosso,0.3927743434906006
perché,0.3596001863479614
potrebbe,0.40501099824905396
capitare,0.41537684202194214
che,0.3647804856300354
a,0.4192940592765808
uno,0.37091028690338135
vada,0.40673667192459106
la,0.3468368649482727
parte,0.39519184827804565
più,0.34556883573532104
buona,0.343288391828537
e,0.3346284031867981
a,0.3131965398788452
un,0.2824450731277466
altro,0.3194847106933594
la,0.32912516593933105
più,0.2916693687438965
cattiva,0.4154762923717499
Scusate,0.5356701016426086
disse,0.537341833114624
Cappello,0.37657472491264343
Azzurro,0.41367605328559875
Sta,0.4333513081073761
zitto,0.40638279914855957
dissero,0.4378812611103058
gli,0.4005088210105896
altri,0.4395256042480469
due,0.3857463002204895
senza,0.37220799922943115
nemmeno,0.46192169189453125
alzare,0.4413543939590454
gli,0.38160645961761475
occhi,0.32907769083976746
Non,0.4364349842071533
vedi,0.4503089189529419
che,0.39857959747314453
stiamo,0.40578705072402954
affrontando,0.4256681203842163
la,0.3688870668411255
questione,0.4023169279098511
E,0.3736957907676697
tornarono,0.3815382122993469
a,0.3580006957054138
discutere,0.36548861861228943
Sai,0.45603933930397034
cosa,0.41527819633483887
rende,0.4696282148361206
difficile,0.4362044334411621
il,0.3461642265319824
problema,0.34578007459640503
disse,0.45432233810424805
Cappello,0.4368022382259369
Rosso,0.38933897018432617
Il,0.4028077721595764
fatto,0.40677356719970703
di,0.3933563232421875
dividere,0.44246143102645874
la,0.34198933839797974
mela,0.4346584677696228
in,0.509003758430481
tre,0.4481808543205261
parti,0.39462709426879883
se,0.43065768480300903
la,0.3505808115005493
dividessimo,0.40473175048828125
in,0.3814125657081604
due,0.33426380157470703
sarebbe,0.3616180419921875
più,0.37436652183532715
facile,0.42217665910720825
Sicuro,0.49754250049591064
disse,0.49790769815444946
il,0.4605327248573303
Cappello,0.47179344296455383
Giallo,0.41907623410224915
abbassando,0.4262605309486389
la,0.4013098478317261
voce,0.3483368754386902
Bisogna,0.422078937292099
che,0.4401712417602539
uno,0.4037148356437683
di,0.5287477374076843
noi,0.49113929271698
tre,0.4293290376663208
ci,0.3750612139701843
rinunci,0.4637450575828552
Scusate,0.4300488233566284
disse,0.4616659879684448
Cappello,0.4125176966190338
Azzurro,0.4304262101650238
Vuoi,0.4170001447200775
star,0.4405818581581116
zitto,0.40037596225738525
dissero,0.43518897891044617
i,0.41201674938201904
due,0.46714329719543457
seduti,0.41830015182495117
senza,0.3866180181503296
degnarlo,0.4416523873806
di,0.43540459871292114
un',0.41863203048706055
occhiata,0.35606783628463745
Ecco,0.47636866569519043
faremo,0.47724395990371704
proprio,0.44092410802841187
così,0.4468255937099457
disse,0.43342411518096924
Cappello,0.43946850299835205
Giallo,0.4920257329940796
a,0.4369146227836609
voce,0.44391560554504395
molto,0.40961915254592896
bassa,0.3713492453098297
Divideremo,0.44685858488082886
la,0.35388457775115967
mela,0.44211745262145996
in,0.4582669734954834
due,0.4325471520423889
parti,0.38460618257522583
e,0.3270134925842285
poi,0.3779715895652771
ne,0.37693846225738525
mangeremo,0.3683825433254242
una,0.3246142864227295
io,0.43235188722610474
e,0.34225648641586304
una,0.3589438796043396
tu,0.40499624609947205
perché,0.3563494086265564
noi,0.30751800537109375
abbiamo,0.3636220097541809
ragionato,0.4254749119281769
e,0.3249797224998474
quindi,0.34268999099731445
ce,0.3645888566970825
la,0.3981893062591553
meritiamo,0.3598249852657318
È,0.4543292224407196
la,0.3540773391723633
soluzione,0.39404457807540894
migliore,0.37747910618782043
disse,0.5082855224609375
Cappello,0.47165271639823914
Rosso,0.41435375809669495
Anche,0.40379494428634644
perché,0.35909318923950195
lui,0.36074334383010864
non,0.32612305879592896
ha,0.3324868083000183
fatto,0.42311084270477295
nulla,0.38641974329948425
Allora,0.38801586627960205
si,0.3831460475921631
alzarono,0.42684152722358704
e,0.3354136347770691
guardarono,0.3632141649723053
il,0.32172316312789917
ramo,0.37775179743766785
La,0.3238775134086609
mela,0.44248878955841064
non,0.30149710178375244
c',0.4044865071773529
era,0.36084556579589844
più,0.37504851818084717
Dov',0.47549545764923096
è,0.3784000873565674
la,0.2912611961364746
mela,0.3882371485233307
dissero,0.45708271861076355
insieme,0.3967979848384857
Era,0.4166264533996582
quello,0.40949803590774536
che,0.3791311979293823
volevo,0.38742494583129883
dirvi,0.3981550633907318
disse,0.40135014057159424
Cappello,0.39823517203330994
Azzurro,0.40719881653785706
Mentre,0.4524555206298828
voi,0.4507845640182495
eravate,0.4292442798614502
seduti,0.3906780779361725
io,0.3933321237564087
ho,0.392047643661499
allungato,0.5530550479888916
