BEGIN,entropy,type_of_words,word
89964.0,,function,I
95256.0,9.686713218688965,content,tacchini
119952.0,8.214266777038574,function,non
127008.0,5.42828369140625,content,ringraziano
215649.0,2.642894983291626,function,Negli
228438.0,3.667029619216919,content,Stati
241227.0,3.100050687789917,content,Uniti
269451.0,7.161084175109863,function,ogni
281799.0,5.643820285797119,content,quarto
296793.0,3.682918787002564,content,giovedì
313110.0,6.504821300506592,function,di
317520.0,5.682435035705566,content,novembre
355446.0,7.706107139587402,function,è
360738.0,7.870649814605713,content,festa
374850.0,6.772866249084473,content,grandissima
419832.0,4.17601203918457,function,perché
430857.0,7.15385627746582,function,si
439677.0,6.66469669342041,content,celebra
454538.0,4.815650463104248,function,il
460845.0,7.467222690582275,content,Thanksgiving
490833.0,5.320805072784424,content,Day
513765.0,5.592743396759033,content,vale
524331.0,0.4369745850563049,function,a
527877.0,0.0080859437584877,content,dire
541989.0,4.513487815856934,function,il
548163.0,7.50547981262207,content,giorno
561393.0,4.925700664520264,function,del
563695.0,4.691194534301758,content,Ringraziamento
642537.0,7.075656890869141,function,I
644742.0,7.984154224395752,content,Padri
657972.0,4.730978012084961,content,Pellegrini
695699.0,8.539265632629395,function,quelli
705159.0,5.1355881690979,function,che
709569.0,7.84918212890625,function,erano
720153.0,4.336133003234863,content,sbarcati
746172.0,5.070339679718018,function,dalla
755433.0,7.703507423400879,content,Mayflower
808794.0,7.934597969055176,function,dopo
822465.0,4.139275550842285,function,il
829962.0,8.36945915222168,content,primo
855099.0,7.961625099182129,content,abbondante
886851.0,3.938278198242188,content,raccolto
915957.0,4.626867771148682,content,fatto
931392.0,3.077689409255981,function,l'
934038.0,3.740356206893921,content,anno
943299.0,2.2755441665649414,content,appresso
970200.0,2.5603041648864746,function,al
976374.0,9.245609283447266,function,loro
985194.0,6.144325733184815,content,arrivo
1014741.0,7.839947700500488,content,decisero
1036350.0,2.73215126991272,function,di
1040760.0,8.505599975585938,content,ringraziare
1068984.0,5.393730640411377,function,il
1076922.0,7.431248188018799,content,Signore
1108674.0,4.751316547393799,content,mettendo
1125432.0,4.826128005981445,function,in
1133811.0,6.629246234893799,content,tavola
1149246.0,5.759490489959717,function,un
1154538.0,8.28061580657959,content,grosso
1170855.0,4.899556636810303,content,tacchino
1221570.0,7.676883697509766,content,animale
1243620.0,7.317892074584961,function,prima
,5.275862216949463,function,a
1257732.0,9.665361404418944,function,loro
1269639.0,7.00860071182251,content,sconosciuto
1313298.0,3.803889274597168,function,ma
1319031.0,2.7317678928375244,function,molto
1337112.0,7.328011989593506,function,molto
1350783.0,7.13079309463501,content,apprezzato
1389150.0,3.7668514251708975,function,dopo
1401057.0,4.8352227210998535,function,averlo
1414287.0,6.290809631347656,content,visto
1428840.0,5.536497116088867,content,mangiare
1450449.0,4.580482482910156,function,agli
,4.443046569824219,content,indiani
1526742.0,7.026156902313232,function,Da
1530270.0,5.638582229614258,function,quel
1541295.0,1.9933351278305051,content,giorno
1554525.0,6.305951118469238,function,la
1558935.0,8.260590553283691,content,tradizione
1585395.0,7.436851501464844,content,vuole
1605240.0,5.589801788330078,function,che
1614501.0,6.0656352043151855,function,su
1625967.0,6.241862773895264,function,ogni
1633464.0,5.744889736175537,content,tavola
1646694.0,5.305526256561279,content,imbandita
1686384.0,6.680830955505371,function,nelle
1695645.0,8.164305686950684,content,case
1715049.0,6.399239540100098,function,degli
1725531.0,7.061625957489014,content,americani
1767528.0,4.796477794647217,content,troneggi
1793547.0,8.40063190460205,function,un
1797516.0,3.9685871601104736,content,tacchino
1817802.0,7.83521556854248,content,farcito
1847349.0,5.479992866516113,content,grasso
1864548.0,5.2356462478637695,function,e
1867194.0,9.336999893188477,content,dorato
1899387.0,4.121829509735107,function,appena
1915704.0,8.314522743225098,content,tirato
1933785.0,4.713763236999512,function,fuori
1947015.0,4.072784423828125,function,dal
1956717.0,5.594320297241211,content,forno
2012724.0,7.097655296325684,function,Ma
2018337.0,6.890625,function,non
2028600.0,4.886595726013184,function,solo
2081079.0,7.256294250488281,function,il
2087694.0,7.799423217773437,content,grande
2102688.0,7.764934539794922,content,piatto
2120328.0,6.407593727111816,function,che
2125179.0,7.954944133758545,function,lo
2129589.0,8.021649360656738,content,contiene
2167074.0,5.4882121086120605,function,è
2171484.0,7.432455062866211,content,arricchito
2201031.0,3.483198642730713,function,da
2206323.0,5.263877868652344,content,variopinti
2235429.0,7.135560989379883,content,contorni
2279529.0,3.941837072372437,content,bandierine
2318778.0,5.740159511566162,content,golosità
2346561.0,3.48097562789917,content,varie
2413593.0,7.033743858337402,function,Al
2418003.0,7.5768723487854,function,suo
2427705.0,2.3248119354248047,content,apparire
2445786.0,6.3587751388549805,function,in
2452401.0,7.348759651184082,content,sala
2463426.0,7.274954319000244,function,da
2469600.0,3.341575860977173,content,pranzo
2511922.0,5.359170913696289,content,scoppia
