BEGIN,entropy,type_of_words,word
89964.0,10.201748847961426,function,L'
95697.0,5.5823283195495605,content,incantesimo
133623.0,8.27285385131836,function,della
145530.0,7.902179718017578,content,volpe
221699.0,5.829112529754639,function,C'
224910.0,1.5457770824432373,function,è
227997.0,5.898083686828613,content,stato
244406.0,5.380037307739258,function,un
251370.0,8.321775436401367,content,periodo
271215.0,6.088622093200684,function,della
280917.0,7.503151416778564,function,mia
291060.0,1.4428958892822266,content,vita
322812.0,6.253837585449219,function,nel
336055.0,2.223194122314453,function,quale
347949.0,6.332867622375488,function,ho
350154.0,7.070223808288574,content,seguito
372204.0,6.77350378036499,function,mio
380142.0,3.471811532974243,content,padre
407484.0,5.519748210906982,function,quando
417186.0,6.69816780090332,content,andava
429776.0,3.785699605941773,function,a
436369.0,6.619791030883789,content,caccia
450261.0,5.17692232131958,function,coi
459522.0,6.903269290924072,function,suoi
465696.0,6.099717140197754,content,amici
523467.0,7.190786838531494,function,Non
528939.0,6.2261061668396,content,avevo
540666.0,5.349211692810059,function,un
547722.0,7.527585506439209,content,fucile
569772.0,4.106860160827637,function,mio
590058.0,5.799552440643311,function,ogni
598878.0,4.625943660736084,content,tanto
610785.0,7.035985946655273,function,qualcuno
629748.0,5.519654273986816,function,ne
635040.0,7.957711219787598,content,portava
652313.0,5.481314659118652,function,uno
660216.0,5.194027900695801,function,in
666351.0,6.141960620880127,function,più
673407.0,3.7841796875,function,e
675612.0,6.989143371582031,function,me
681345.0,2.213075876235962,function,lo
686196.0,7.6623992919921875,content,passava
725886.0,6.989020824432373,function,Io
730296.0,6.675023078918457,function,lo
736029.0,5.9455389976501465,content,prendevo
759843.0,4.721508026123047,content,ringraziavo
801914.0,4.780949592590332,function,e
804384.0,6.684643745422363,function,mi
808794.0,4.497497081756592,content,ripromettevo
835695.0,5.611454010009766,function,di
841428.0,8.094740867614746,content,fare
848598.0,6.706726551055908,function,in
852894.0,4.98243522644043,content,modo
866124.0,5.327591896057129,function,di
870093.0,8.690837860107422,function,non
878913.0,8.186318397521973,content,tirare
890379.0,6.163336753845215,function,un
895230.0,5.992682456970215,content,colpo
932715.0,7.1152777671813965,function,Non
937125.0,6.327853202819824,function,mi
944181.0,7.880022048950195,content,piaceva
960057.0,5.013315677642822,content,ammazzare
1014741.0,6.956276893615723,function,Mi
1018260.0,6.707278251647949,content,piaceva
1033704.0,8.384925842285156,content,sparare
1051105.0,5.60231351852417,function,a
1052226.0,8.248863220214844,content,bottiglie
1074717.0,4.764246940612793,content,vuote
1092357.0,4.061674118041992,function,o
1095444.0,4.49812126159668,content,barattoli
1117180.0,3.5938823223114014,content,arrugginiti
1180557.0,6.868135929107666,content,Avevo
1193654.0,6.853944778442383,function,a
1195551.0,5.762750625610352,content,detta
1209222.0,3.937969207763672,function,di
1215396.0,4.801465034484863,function,tutti
1228185.0,6.424572944641113,function,una
1233918.0,8.678226470947266,content,buona
1245384.0,5.456159591674805,content,mira
1299186.0,5.253708362579346,function,Cos'
1305360.0,1.8702845573425293,function,era
1312416.0,6.542571067810059,function,allora
1325205.0,5.394280433654785,function,che
1330497.0,7.107102394104004,function,mi
1336671.0,5.079250812530518,content,spingeva
1358280.0,3.977410078048706,function,ad
1362690.0,3.2776379585266118,content,alzarmi
1383858.0,4.632604598999023,function,dal
1392678.0,3.715372085571289,content,letto
1415169.0,4.438257694244385,function,quando
1430604.0,6.761821746826172,function,ancora
1448685.0,6.018265247344971,content,faceva
1465002.0,6.345917701721191,content,scuro
1521891.0,7.160782814025879,function,Mi
1526036.0,8.56650447845459,content,piaceva
1546587.0,8.167040824890137,content,vedere
1560258.0,3.752431869506836,content,spuntare
1584954.0,7.160703659057617,function,il
1591569.0,8.298643112182617,content,sole
1618805.0,6.226477146148682,function,e
1622880.0,8.316421508789062,function,mi
1629495.0,8.424398422241211,content,piaceva
1647135.0,3.7991280555725098,function,l'
1650222.0,6.665130138397217,content,improvviso
1688589.0,5.371683597564697,content,accendersi
1724310.0,6.210574626922607,function,della
1732689.0,5.887711524963379,content,caccia
1795311.0,3.175356864929199,function,Dalle
1805454.0,8.374040603637695,content,parti
1819566.0,7.263055801391602,function,nostre
1853082.0,8.51979923248291,function,si
1859256.0,8.57038688659668,content,andavano
1876455.0,7.300093650817871,function,a
1881747.0,6.526699542999268,content,cacciare
