BEGIN,semantic_dissimilarity,type_of_words,word
87759.0,,function,Il
103282.2,0.2112667560577392,content,fatto
129918.6,0.6241215467453003,content,è
216310.5,0.4718664288520813,function,Il
226894.5,0.4108039140701294,content,fatto
271435.5,0.364012598991394,content,è
278094.6,0.305181086063385,function,che
283033.8,0.37669837474823,function,la
290354.4,0.4322808682918548,content,paperetta
340407.9,0.3694981932640075,function,non
352447.2,0.3405030965805053,function,si
360958.5,0.3793542385101318,function,era
371013.3,0.4127755165100097,function,ancora
396635.4,0.4359350204467773,content,decisa
431915.4,0.3707945346832275,function,a
438265.8,0.4297194480895996,content,tuffarsi
468297.9,0.3713191747665405,function,nello
480425.4,0.4353253543376922,content,stagno
554910.3,0.4477908015251159,function,Così
575372.7000000001,0.3139771521091461,function,l'
579033.0,0.3682177066802978,content,anatra
620354.7,0.3819112181663513,function,sul
636407.1,0.3702093958854675,content,bordo
659339.1,0.3016651272773742,function,dello
669614.4,0.3931668400764465,content,specchio
694442.7,0.3796792924404144,function,d'
695236.5,0.3208922743797302,content,acqua
744496.2000000001,0.3946279883384704,function,le
750934.7999999999,0.3838527202606201,content,spiegò
786523.5,0.3543431162834167,function,con
798871.4999999999,0.3620001971721649,content,pazienza
856907.1000000001,0.3937170505523681,function,i
862640.1,0.4465574026107788,content,vantaggi
888703.2000000001,0.4263235330581665,function,del
896332.5,0.3719256222248077,content,nuoto
979681.5,0.4082474708557129,function,Ma
984664.8,0.3574566841125488,function,non
991456.2,0.3405359983444214,function,le
996660.0,0.4465250968933105,content,riuscì
1013991.3,0.4505462050437927,function,affatto
1040495.4,0.3848569393157959,function,di
1047683.7,0.362685889005661,content,convincerla
1114362.9,0.3433501720428467,function,e
1118684.7,0.3406441211700439,content,vedendo
1148319.9,0.3091784119606018,function,che
1155331.8,0.3617221117019653,function,con
1161946.8,0.3479946851730346,function,le
1171913.4,0.4056332111358642,content,buone
1199608.2,0.2809581756591797,function,non
1209618.9,0.3683152794837951,content,otteneva
1231580.7,0.3364726305007934,function,nulla
1280355.3,0.3249729871749878,content,decise
1310211.0,0.3737739622592926,function,senz'
1366703.1,0.3779371380805969,function,altro
1375346.7,0.2998435497283935,function,di
1409788.8,0.3781017363071441,content,spingerla
1416271.5,0.4338513016700744,function,in
1468089.0,0.3972351253032684,content,acqua
1485993.6,0.4152320623397827,function,Senza
1503236.7,0.435009241104126,function,alcun
1605284.1,0.3955386281013489,content,successo
1615427.1,0.3590955734252929,function,A
1628172.0,0.4352123737335205,function,quel
1682018.1,0.3187280297279358,content,punto
1686736.8,0.3320761322975158,function,l'
1712535.3,0.4334483742713928,content,anatra
1782477.9,0.3978931903839111,content,indispettita
1802543.4,0.3624636530876159,content,chiamò
1808982.0,0.4527158737182617,function,in
1829664.9,0.4080522656440735,content,aiuto
1837691.1,0.270630419254303,function,il
1907325.0,0.3259101510047912,content,gatto
1913631.3,0.249311089515686,function,Il
1928801.7,0.3278301358222961,content,gatto
1952483.4,0.3748081028461456,content,spinse
1954908.9,0.274454116821289,function,l'
1996583.4,0.3417377471923828,content,anatra
2002360.5,0.3004323840141296,function,che
2032348.5,0.3341161906719208,content,spingeva
2039316.3,0.2218782901763916,function,la
2089105.2,0.3503674268722534,content,paperetta
2095543.8,0.3215546607971191,function,che
2119710.6,0.4297657012939453,function,nemmeno
2127516.3,0.3277143836021423,function,si
2209145.4,0.3721490800380707,content,mosse
2244028.5,0.4594369828701019,content,Chiamarono
2268151.2,0.4284114241600036,function,allora
2278691.1,0.2991541624069214,function,il
2323276.2,0.3321083784103393,content,cane
2333419.2,0.284219741821289,function,che
2358556.2,0.3964365422725677,content,spinse
2368081.8,0.2163284420967102,function,il
2416018.5,0.3078565299510956,content,gatto
2421751.5,0.2516964077949524,function,che
2459633.4,0.3132634460926056,content,spingeva
2462235.3,0.3220210671424866,function,l'
2512509.3,0.3770081102848053,content,anatra
2517889.5,0.251051127910614,function,che
2552993.1,0.2878090441226959,content,spingeva
2560754.7,0.2249119877815246,function,la
2613895.2,0.3683947324752807,content,paperetta
2618613.9,0.2884576320648193,function,che
2642957.1,0.3882654905319214,content,sembrava
2668050.0,0.3518917858600616,content,incollata
2678634.0,0.3265721201896667,function,a
2757308.4,0.3693041205406189,content,terra
2808508.5,0.4493176341056824,function,Infine
2828177.1,0.4438056945800781,content,arrivò
2840877.9,0.3727916479110718,function,anche
2849080.5,0.3003149032592773,function,il
2907998.1,0.4210194647312164,content,tacchino
2912849.1,0.3153751492500305,function,che
2936442.6,0.4400067925453186,content,spinse
2945174.4,0.2476977705955505,function,il
2990641.5,0.3449313640594482,content,cane
2995845.3,0.2754774093627929,function,che
3030066.9,0.3177944421768188,content,spingeva
3040298.1,0.2087332606315612,function,il
3092556.6,0.3077194690704345,content,gatto
3099700.8,0.2492070198059082,function,che
3134980.8,0.2934290766716003,content,spingeva
3137141.7,0.3184474408626556,function,l'
3192575.4,0.350113958120346,content,anatra
3197029.5,0.2182660698890686,function,che
3232353.6,0.2471360564231872,content,spingeva
3239321.4,0.1898794174194336,function,la
3305780.1,0.3485734462738037,content,paperetta
3311645.4,0.2671385407447815,function,che
3323684.7,0.3335473537445068,function,non
3331137.6,0.311619758605957,function,si
3362669.1,0.349832683801651,content,spostava
3365800.2,0.502196192741394,function,di
3369769.2,0.4493927955627441,function,un
3455146.8,0.432299256324768,content,millimetro
3466833.3,0.4574319124221802,function,E
3498232.5,0.4743903279304504,function,proprio
3515034.6,0.4328952431678772,function,quando
3537084.6,0.4628102779388428,content,sembrò
