word,surprisal,entropy
Apocalisse,14.542675018310547,5.439846038818359
Cara,26.021169662475586,2.83492374420166
Franci,19.431367874145508,4.595955848693848
ti,5.406363487243652,8.445111274719238
scrivo,3.9779880046844482,6.66036319732666
per,1.8653295040130615,5.1540703773498535
sapere,7.467578411102295,6.039783954620361
come,2.9536681175231934,4.594992637634277
stai,8.335407257080078,6.901867866516113
tu,8.717894554138184,6.296616554260254
e,4.0638909339904785,4.925774574279785
come,1.9046846628189087,5.051706314086914
stanno,6.702298641204834,6.566213607788086
Eris,29.558269500732422,5.400923728942871
e,2.2700870037078857,5.293803691864014
i,4.478575229644775,8.882753372192383
vostri,7.792314529418945,6.0574541091918945
figli,3.7441864013671875,7.584165573120117
meravigliosi,18.471046447753906,2.965745687484741
E,4.65797758102417,8.388579368591309
poi,5.137975692749023,6.663243293762207
volevo,9.600157737731934,7.009418487548828
sapere,3.6839213371276855,6.098909854888916
se,2.205638885498047,4.907555103302002
pure,12.77280330657959,6.961579322814941
da,8.309721946716309,7.333161354064941
voi,4.798547267913818,6.355027675628662
in,6.611692905426025,7.265618324279785
Australia,9.058566093444824,7.980966091156006
è,4.315752029418945,6.723644733428955
arrivata,6.203238010406494,6.965748310089111
l',3.6392409801483154,2.1059718132019043
Apocalisse,5.925497055053711,3.1918063163757324
Manu,16.260889053344727,8.019491195678711
dice,11.116084098815918,4.985269546508789
che,0.7712306380271912,3.1955695152282715
non,4.0140204429626465,7.112758636474609
è,2.0114831924438477,5.966386795043945
detto,9.048073768615723,6.596126556396484
che,0.18449008464813232,1.264524221420288
sia,2.3648784160614014,6.289606094360352
arrivata,4.514354228973389,7.2197394371032715
pure,10.686434745788574,5.514377593994141
laggiù,13.401358604431152,5.964840412139893
voi,10.974861145019531,6.449987411499023
siete,4.25619649887085,6.966403961181641
in,5.072627544403076,8.090936660766602
un,5.721959114074707,6.590127944946289
altro,3.711829900741577,4.9686713218688965
emisfero,16.835552215576172,5.305769920349121
e,3.5471184253692627,4.372614860534668
che,4.470860481262207,6.756365776062012
l',5.132615089416504,3.648789167404175
Australia,6.454043388366699,5.919347763061523
è,1.831079363822937,4.628281593322754
un,3.624485492706299,7.168771743774414
Paese,5.621931076049805,5.402041435241699
abbastanza,9.363005638122559,7.436639785766602
vergine,12.426186561584473,7.568743705749512
e,2.7964189052581787,3.693908214569092
che,3.7097930908203125,8.767831802368164
la,3.3336708545684814,6.719309329986572
gente,4.475179672241211,8.19019889831543
lì,17.119306564331055,6.339661598205566
non,2.313417911529541,5.735779285430908
può,8.769301414489746,5.567165851593018
aver,8.958001136779785,7.293968677520752
